Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
57,No,Travel_Rarely,573,Research & Development,25,5,Medical,1,1289,2,Male,76,3,3,Research Scientist,3.0,Married,12179.0,24000,0,Y,No,24,3,3,80,2,1,1,2,29,0,10,1
34,No,Travel_Rarely,994,Sales,28,1,Life Sciences,1,1290,2,Male,42,3,2,Research Scientist,2.0,Single,8672.0,12330,4,Y,No,23,3,4,80,1,25,0,3,7,2,4,17
18,No,Travel_Frequently,648,Research & Development,29,5,Life Sciences,1,1291,3,Male,98,1,1,Research Director,3.0,Single,10818.0,23990,8,Y,No,16,3,4,80,0,28,5,1,4,1,2,1
42,No,Travel_Rarely,732,Sales,15,3,Life Sciences,1,1292,2,Male,95,2,5,Sales Representative,3.0,Married,8122.0,5077,4,Y,No,19,3,1,80,3,32,2,3,38,9,7,17
60,Yes,Travel_Rarely,1139,Research & Development,19,5,Medical,1,1293,4,Female,88,2,3,Sales Executive,1.0,Married,9151.0,16729,3,Y,No,23,4,4,80,0,33,6,2,3,10,4,7
57,Yes,Travel_Rarely,879,Sales,27,1,Life Sciences,1,1294,3,Female,97,3,3,Manufacturing Director,2.0,Married,14787.0,10636,7,Y,No,23,4,2,80,3,26,1,2,39,12,0,9
59,No,Travel_Rarely,465,Research & Development,22,4,Medical,1,1295,1,Female,88,1,3,Manufacturing Director,3.0,Single,18781.0,6376,4,Y,No,15,3,2,80,2,6,3,4,35,15,8,3
42,No,Travel_Rarely,220,Research & Development,10,5,Medical,1,1296,1,Male,39,3,1,Sales Representative,3.0,Married,5376.0,13704,0,Y,No,22,4,4,80,2,14,2,2,20,10,13,9
56,No,Travel_Rarely,1363,Research & Development,29,3,Life Sciences,1,1297,4,Female,42,2,2,Research Scientist,3.0,Divorced,13688.0,24006,6,Y,No,22,3,3,80,3,16,4,4,32,17,13,9
52,No,Travel_Rarely,647,Human Resources,26,4,Life Sciences,1,1298,4,Male,31,4,3,Manufacturing Director,2.0,Married,11795.0,14116,3,Y,No,16,3,3,80,0,8,5,4,25,10,4,2
20,No,Travel_Rarely,1294,Research & Development,27,3,Other,1,1299,4,Male,44,4,2,Sales Executive,1.0,Single,14021.0,10082,9,Y,No,20,4,1,80,0,12,2,2,39,0,2,3
54,Yes,Travel_Frequently,623,Research & Development,12,4,Other,1,1300,4,Male,75,2,4,Manufacturing Director,4.0,Married,10947.0,14690,4,Y,No,16,3,1,80,0,31,5,4,38,17,5,9
47,No,Travel_Rarely,735,Research & Development,14,3,Medical,1,1301,3,Male,86,3,1,Sales Executive,,Single,12702.0,25753,5,Y,No,24,4,2,80,2,1,1,2,10,4,7,6
55,Yes,Travel_Rarely,1064,Sales,9,5,Medical,1,1302,4,Male,39,4,2,Research Scientist,2.0,Single,12060.0,12510,6,Y,No,18,3,4,80,3,31,1,4,20,1,1,11
51,No,Travel_Frequently,1059,Research & Development,27,5,Medical,1,1303,2,Female,51,2,2,Research Scientist,2.0,Single,4987.0,21265,1,Y,No,18,3,2,80,3,19,5,4,21,17,10,6
29,No,Travel_Rarely,984,Sales,13,1,Medical,1,1304,1,Male,37,1,3,Laboratory Technician,2.0,Single,16620.0,23104,0,Y,Yes,16,4,2,80,0,18,1,2,36,6,13,12
36,No,Travel_Rarely,881,Sales,3,4,Medical,1,1305,4,Male,50,3,3,Research Director,4.0,Married,5499.0,25039,2,Y,Yes,18,3,4,80,2,26,0,3,6,10,2,7
54,No,Non-Travel,972,Human Resources,21,1,Technical Degree,1,1306,2,Male,51,3,1,Manager,2.0,Single,18245.0,14629,9,Y,No,17,3,2,80,3,35,5,1,12,10,6,12
34,No,Travel_Rarely,617,Research & Development,29,2,Life Sciences,1,1307,4,Male,74,4,2,Manager,1.0,Divorced,7386.0,24830,0,Y,No,11,3,2,80,3,29,0,2,19,12,1,0
27,No,Travel_Rarely,1039,Research & Development,14,5,Medical,1,1308,2,Female,69,3,5,Human Resources,3.0,Married,10912.0,14597,3,Y,No,15,3,3,80,0,10,5,4,14,3,10,15
29,No,Travel_Frequently,967,Sales,21,4,Life Sciences,1,1309,3,Female,51,4,3,Research Director,3.0,Married,15576.0,6902,5,Y,No,21,4,1,80,0,15,3,1,37,0,10,12
33,Yes,Travel_Rarely,207,Research & Development,10,1,Life Sciences,1,1310,1,Female,59,4,3,Research Scientist,2.0,Married,16797.0,7982,4,Y,No,20,3,3,80,3,25,3,3,33,17,11,6
41,No,Travel_Rarely,1210,Sales,16,1,Life Sciences,1,1311,1,Male,91,2,4,Manager,2.0,Married,18449.0,7831,3,Y,No,20,3,1,80,2,29,2,2,35,11,4,14
36,Yes,Travel_Rarely,315,Sales,7,2,Other,1,1312,3,Female,74,4,1,Sales Executive,4.0,Married,3269.0,4452,6,Y,No,23,3,1,80,1,1,1,4,24,9,8,5
25,Yes,Travel_Rarely,1246,Sales,4,1,Life Sciences,1,1313,2,Female,64,1,2,Human Resources,3.0,Married,18301.0,7484,5,Y,Yes,20,4,1,80,3,33,3,4,28,7,13,3
48,No,Travel_Rarely,1257,Research & Development,27,3,Life Sciences,1,1314,4,Male,71,3,2,Manufacturing Director,4.0,Divorced,17842.0,22694,2,Y,No,15,3,3,80,3,40,1,2,27,2,6,10
38,No,Non-Travel,951,Research & Development,20,5,Human Resources,1,1315,2,Male,34,4,2,Manufacturing Director,4.0,Married,17961.0,2500,8,Y,No,20,3,4,80,2,21,2,4,13,6,13,1
34,No,Travel_Rarely,298,Sales,23,1,Medical,1,1316,1,Female,56,3,3,Human Resources,4.0,Married,4507.0,22818,4,Y,No,24,3,2,80,3,30,0,1,3,10,13,16
40,No,Travel_Frequently,120,Research & Development,25,1,Medical,1,1317,3,Male,99,4,1,Laboratory Technician,4.0,Divorced,14970.0,18543,9,Y,No,19,3,4,80,1,20,3,4,37,6,12,14
54,No,Travel_Rarely,743,Sales,11,2,Medical,1,1318,3,Male,91,2,2,Healthcare Representative,1.0,Married,11527.0,2321,0,Y,No,17,3,4,80,2,35,4,1,6,6,2,17
33,No,Travel_Frequently,1137,Research & Development,16,3,Technical Degree,1,1319,2,Male,61,1,5,Sales Executive,2.0,Single,13510.0,15263,5,Y,Yes,17,3,1,80,1,39,4,1,12,8,1,11
23,No,Travel_Frequently,1206,Human Resources,20,1,Medical,1,1320,2,Male,37,3,4,Manager,2.0,Single,2317.0,20662,4,Y,Yes,20,3,1,80,1,22,4,2,16,2,9,2
25,No,Travel_Rarely,431,Research & Development,4,5,Life Sciences,1,1321,3,Male,47,2,4,Laboratory Technician,4.0,Divorced,16911.0,12527,9,Y,Yes,12,3,3,80,3,25,6,4,28,10,8,16
42,No,Travel_Rarely,967,Research & Development,22,5,Marketing,1,1322,1,Male,44,3,2,Sales Executive,4.0,Single,1726.0,25278,7,Y,No,18,3,3,80,1,17,4,1,16,16,8,13
35,No,Travel_Rarely,875,Human Resources,22,1,Medical,1,1323,4,Female,55,2,3,Manager,1.0,Divorced,4354.0,26229,3,Y,Yes,13,4,2,80,3,14,4,4,35,7,8,5
42,No,Travel_Rarely,493,Research & Development,23,3,Other,1,1324,4,Male,82,1,4,Research Scientist,4.0,Single,16379.0,17807,0,Y,Yes,19,3,4,80,3,33,4,1,18,1,9,3
29,No,Travel_Frequently,738,Research & Development,17,5,Other,1,1325,2,Female,73,4,4,Research Director,1.0,Married,14962.0,11215,1,Y,No,16,3,4,80,2,21,4,3,25,0,2,7
32,No,Travel_Frequently,408,Research & Development,13,5,Other,1,1326,3,Male,61,2,4,Research Scientist,1.0,Married,10104.0,24301,7,Y,No,19,3,2,80,2,27,3,2,8,15,0,2
43,No,Travel_Rarely,1392,Research & Development,11,3,Marketing,1,1327,3,Female,57,3,4,Manufacturing Director,4.0,Single,10651.0,12889,9,Y,No,19,4,1,80,2,6,4,2,1,3,8,7
58,No,Travel_Rarely,996,Sales,3,3,Life Sciences,1,1328,3,Female,68,3,2,Laboratory Technician,2.0,Married,18848.0,19658,7,Y,No,17,3,3,80,3,39,5,2,19,8,6,12
43,No,Travel_Rarely,753,Human Resources,9,1,Technical Degree,1,1329,1,Female,61,2,1,Human Resources,1.0,Married,8044.0,17929,4,Y,No,20,3,2,80,1,23,5,1,22,7,1,14
49,No,Travel_Rarely,942,Research & Development,6,4,Marketing,1,1330,2,Female,47,1,1,Research Scientist,2.0,Married,1540.0,11325,5,Y,Yes,22,3,4,80,1,34,4,3,17,0,5,6
27,No,Travel_Rarely,1127,Sales,22,2,Medical,1,1331,2,Female,99,1,3,Laboratory Technician,2.0,Married,3276.0,3195,1,Y,No,18,4,2,80,2,12,6,1,25,7,10,2
33,No,Travel_Frequently,621,Research & Development,21,4,Medical,1,1332,2,Female,40,4,5,Sales Representative,1.0,Single,17725.0,4193,8,Y,No,12,3,2,80,2,12,2,2,24,4,8,9
24,No,Non-Travel,737,Research & Development,11,4,Life Sciences,1,1333,1,Male,61,4,1,Manufacturing Director,3.0,Married,17139.0,2607,5,Y,No,15,3,4,80,3,30,3,1,16,0,7,15
34,Yes,Travel_Rarely,1434,Research & Development,16,5,Life Sciences,1,1334,2,Male,49,3,5,Manager,1.0,Single,14745.0,13418,8,Y,No,13,3,4,80,0,18,5,2,38,6,10,13
40,No,Travel_Rarely,841,Research & Development,19,3,Life Sciences,1,1335,4,Female,69,3,1,Laboratory Technician,3.0,Single,10522.0,17585,9,Y,No,11,3,3,80,0,28,2,4,9,14,11,7
43,No,Travel_Rarely,570,Research & Development,27,5,Medical,1,1336,2,Male,37,4,1,Sales Executive,1.0,Divorced,14824.0,15787,2,Y,No,23,3,3,80,3,21,1,1,24,6,5,10
38,No,Travel_Rarely,313,Research & Development,5,2,Other,1,1337,2,Female,64,4,3,Manager,1.0,Married,13253.0,18017,5,Y,No,16,3,4,80,0,40,4,4,27,0,5,1
39,No,Travel_Rarely,1237,Research & Development,14,1,Life Sciences,1,1338,2,Female,98,4,4,Manufacturing Director,2.0,Married,10909.0,3926,9,Y,No,23,3,3,80,0,20,0,1,25,8,7,4
24,No,Travel_Rarely,1133,Research & Development,17,2,Life Sciences,1,1339,1,Male,50,2,3,Research Scientist,2.0,Married,12727.0,12966,4,Y,No,22,3,3,80,0,15,6,2,11,0,8,10
31,No,Travel_Frequently,905,Research & Development,3,5,Technical Degree,1,1340,4,Female,53,4,1,Sales Representative,4.0,Single,17793.0,12384,8,Y,No,19,3,3,80,2,29,6,4,18,11,7,6
32,No,Travel_Rarely,578,Research & Development,4,5,Life Sciences,1,1341,4,Male,46,2,4,Healthcare Representative,2.0,Married,12831.0,9231,9,Y,No,12,4,4,80,1,4,6,1,22,6,0,7
24,No,Travel_Rarely,975,Research & Development,16,5,Marketing,1,1342,3,Male,47,2,4,Manager,2.0,Married,12238.0,13452,0,Y,Yes,19,3,1,80,1,40,4,2,13,8,14,16
26,No,Non-Travel,561,Research & Development,16,5,Life Sciences,1,1343,3,Male,41,4,4,Manager,2.0,Single,5000.0,7901,8,Y,No,18,3,1,80,2,40,4,1,16,4,1,11
25,Yes,Travel_Frequently,354,Human Resources,21,4,Other,1,1344,4,Male,45,1,5,Human Resources,2.0,Divorced,18450.0,17976,4,Y,Yes,21,3,3,80,2,5,2,4,14,11,5,17
40,No,Travel_Rarely,853,Sales,26,1,Life Sciences,1,1345,2,Male,33,1,1,Research Scientist,4.0,Married,8942.0,16953,0,Y,No,19,3,1,80,2,20,6,1,20,1,7,6
46,No,Travel_Rarely,1082,Sales,25,4,Other,1,1346,2,Male,63,3,2,Manager,2.0,Single,15592.0,21594,9,Y,No,15,3,3,80,0,10,6,1,37,17,14,8
35,No,Travel_Rarely,955,Research & Development,4,5,Medical,1,1347,2,Male,75,4,3,Human Resources,3.0,Married,9242.0,17231,7,Y,No,23,3,1,80,3,23,6,4,29,8,3,13
48,Yes,Travel_Frequently,337,Research & Development,19,3,Life Sciences,1,1348,1,Female,60,3,5,Manufacturing Director,3.0,Married,14097.0,24328,6,Y,No,12,3,1,80,3,27,1,2,18,0,11,17
47,No,Travel_Frequently,1431,Sales,26,4,Medical,1,1349,2,Female,54,4,3,Manager,4.0,Single,17419.0,13173,5,Y,No,20,3,2,80,0,14,2,1,31,9,3,14
56,No,Travel_Rarely,579,Sales,17,5,Medical,1,1350,1,Male,53,3,2,Sales Representative,2.0,Married,3627.0,26076,1,Y,No,20,3,3,80,0,38,3,1,28,13,12,3
52,No,Travel_Rarely,780,Sales,13,5,Medical,1,1351,4,Male,94,2,4,Sales Executive,3.0,Divorced,10371.0,6437,4,Y,No,16,3,1,80,2,39,6,3,21,13,1,12
35,No,Travel_Frequently,1145,Research & Development,26,1,Medical,1,1352,2,Female,54,4,2,Healthcare Representative,1.0,Married,7648.0,6722,2,Y,No,17,3,1,80,2,18,1,3,19,6,9,4
59,Yes,Travel_Rarely,317,Sales,22,2,Life Sciences,1,1353,2,Female,57,1,3,Manufacturing Director,3.0,Divorced,8051.0,24662,1,Y,Yes,13,3,2,80,1,16,5,2,37,11,15,11
56,No,Travel_Rarely,956,Research & Development,23,4,Medical,1,1354,3,Male,65,4,2,Research Scientist,2.0,Divorced,12400.0,11075,9,Y,No,24,3,1,80,2,2,1,4,37,5,0,16
34,No,Travel_Rarely,236,Research & Development,26,4,Human Resources,1,1355,4,Male,35,3,1,Research Scientist,3.0,Divorced,3027.0,3394,0,Y,No,16,3,2,80,0,2,1,2,35,12,9,9
31,Yes,Travel_Rarely,1006,Research & Development,24,4,Marketing,1,1356,2,Female,95,3,2,Research Scientist,1.0,Single,13961.0,4041,8,Y,Yes,16,3,1,80,1,38,2,2,0,7,8,11
48,No,Travel_Rarely,1254,Research & Development,28,5,Technical Degree,1,1357,1,Female,96,3,1,Sales Representative,3.0,Married,17249.0,4336,1,Y,No,18,3,2,80,2,27,4,2,18,1,6,5
41,No,Travel_Frequently,511,Sales,1,1,Life Sciences,1,1358,4,Male,77,3,2,Manufacturing Director,2.0,Single,3056.0,17723,0,Y,Yes,11,3,2,80,1,30,4,1,25,9,8,11
52,Yes,Non-Travel,1419,Research & Development,12,5,Medical,1,1359,3,Male,99,3,1,Manager,1.0,Married,18951.0,19836,6,Y,No,14,3,4,80,1,7,4,1,6,5,12,12
51,No,Travel_Rarely,1371,Human Resources,4,5,Medical,1,1360,4,Male,96,3,1,Sales Representative,4.0,Divorced,2731.0,5750,8,Y,Yes,11,3,3,80,2,16,4,2,33,15,14,16
20,No,Travel_Rarely,187,Research & Development,11,3,Life Sciences,1,1361,1,Female,77,1,2,Human Resources,1.0,Single,5061.0,18785,5,Y,No,18,3,4,80,3,34,4,2,35,9,1,9
54,No,Travel_Rarely,657,Human Resources,5,1,Medical,1,1362,3,Male,94,3,5,Research Scientist,3.0,Married,2660.0,3544,7,Y,No,12,3,3,80,0,35,3,3,5,14,9,4
60,Yes,Travel_Rarely,479,Research & Development,2,4,Medical,1,1363,1,Male,73,1,4,Human Resources,4.0,Married,2787.0,9460,6,Y,No,18,3,1,80,0,26,0,4,36,9,12,4
57,No,Travel_Rarely,1176,Sales,17,2,Life Sciences,1,1364,4,Male,92,4,4,Healthcare Representative,1.0,Single,1692.0,20601,8,Y,No,13,3,3,80,1,39,5,2,21,10,4,7
43,No,Non-Travel,343,Research & Development,8,4,Life Sciences,1,1365,3,Female,75,2,4,Manager,1.0,Single,10480.0,23360,6,Y,No,18,3,4,80,3,32,1,3,8,1,14,16
40,No,Travel_Rarely,1419,Sales,6,5,Marketing,1,1366,1,Female,48,1,1,Manager,1.0,Married,19403.0,4936,5,Y,No,16,3,3,80,3,10,0,2,28,9,14,2
56,No,Travel_Rarely,1021,Research & Development,21,1,Life Sciences,1,1367,4,Female,93,4,4,Laboratory Technician,2.0,Single,14946.0,18111,0,Y,No,11,3,4,80,2,20,3,4,16,11,1,15
32,No,Travel_Rarely,367,Sales,29,1,Life Sciences,1,1368,1,Female,79,2,1,Sales Representative,4.0,Married,19975.0,15930,8,Y,No,17,3,3,80,2,5,6,2,12,10,9,5
21,No,Travel_Frequently,1245,Research & Development,9,1,Other,1,1369,2,Male,92,1,5,Sales Representative,4.0,Married,9514.0,16280,9,Y,Yes,23,3,1,80,0,20,6,4,16,14,6,9
46,No,Travel_Frequently,813,Human Resources,13,3,Life Sciences,1,1370,4,Female,70,1,2,Research Director,1.0,Married,8452.0,3758,4,Y,Yes,17,3,1,80,2,27,4,1,9,3,8,15
39,No,Non-Travel,1373,Sales,11,4,Marketing,1,1371,3,Male,36,4,2,Healthcare Representative,4.0,Single,6501.0,24851,1,Y,No,16,3,3,80,2,16,6,4,24,4,2,12
42,No,Travel_Frequently,171,Research & Development,29,3,Other,1,1372,3,Female,38,3,1,Research Scientist,3.0,Married,17836.0,16514,7,Y,No,11,3,3,80,1,17,3,2,17,0,13,2
30,No,Travel_Rarely,158,Sales,16,2,Medical,1,1373,2,Male,33,1,1,Laboratory Technician,3.0,Single,19064.0,6042,3,Y,Yes,15,4,1,80,3,10,5,3,14,0,0,7
35,No,Travel_Rarely,140,Sales,16,5,Marketing,1,1374,1,Male,78,1,5,Human Resources,1.0,Divorced,4275.0,22550,2,Y,Yes,11,3,3,80,3,24,5,1,26,9,3,7
50,No,Travel_Rarely,902,Research & Development,27,3,Other,1,1375,1,Male,35,4,4,Manager,3.0,Married,6918.0,5728,0,Y,No,11,3,2,80,2,29,3,3,18,3,3,6
33,No,Travel_Rarely,1143,Research & Development,2,3,Life Sciences,1,1376,3,Female,50,3,5,Research Director,1.0,Divorced,13878.0,18692,4,Y,No,16,3,1,80,2,24,6,2,14,12,10,10
59,No,Travel_Rarely,833,Research & Development,10,5,Medical,1,1377,1,Female,44,2,2,Research Director,3.0,Married,8023.0,5166,2,Y,No,18,3,1,80,2,6,0,1,6,13,5,2
19,No,Travel_Rarely,926,Sales,12,1,Other,1,1378,4,Male,96,3,2,Healthcare Representative,1.0,Married,12296.0,22950,3,Y,No,11,3,4,80,0,36,1,3,39,18,4,6
52,No,Travel_Rarely,857,Research & Development,8,5,Life Sciences,1,1379,4,Male,95,3,4,Sales Executive,1.0,Single,8828.0,4553,8,Y,Yes,12,3,4,80,0,26,2,2,15,4,11,10
59,No,Travel_Rarely,453,Research & Development,11,4,Medical,1,1380,3,Female,85,4,2,Manager,4.0,Single,,5800,6,Y,No,15,4,2,80,1,25,2,3,23,10,12,16
51,No,Travel_Rarely,1423,Research & Development,10,5,Medical,1,1381,4,Male,97,3,1,Sales Representative,4.0,Married,16195.0,19684,4,Y,No,18,3,3,80,0,12,5,4,22,7,4,17
47,No,Travel_Frequently,384,Research & Development,13,1,Medical,1,1382,3,Female,61,4,2,Human Resources,1.0,Single,11065.0,10695,7,Y,No,21,3,2,80,3,23,1,4,10,0,8,8
30,Yes,Travel_Rarely,211,Human Resources,25,5,Technical Degree,1,1383,1,Female,95,2,3,Research Scientist,4.0,Divorced,1724.0,5563,5,Y,No,14,3,3,80,0,11,4,2,23,4,12,12
30,Yes,Travel_Rarely,1118,Research & Development,17,3,Medical,1,1384,1,Male,58,1,4,Research Scientist,4.0,Married,18284.0,26885,9,Y,No,24,3,4,80,3,13,3,3,4,17,10,14
35,No,Travel_Rarely,1305,Research & Development,7,2,Medical,1,1385,1,Male,95,1,4,Sales Executive,2.0,Divorced,17893.0,6941,1,Y,No,15,3,3,80,0,8,6,2,38,12,0,14
49,No,Travel_Rarely,645,Research & Development,24,3,Marketing,1,1386,2,Male,63,4,4,Healthcare Representative,3.0,Married,13703.0,2442,6,Y,Yes,20,3,4,80,0,30,4,3,29,4,7,6
49,No,Travel_Rarely,126,Research & Development,3,2,Life Sciences,1,1387,3,Male,56,4,3,Research Scientist,4.0,Single,,5745,0,Y,Yes,15,3,1,80,1,3,5,1,15,6,7,2
52,No,Travel_Rarely,944,Sales,20,5,Life Sciences,1,1388,4,Male,89,3,5,Laboratory Technician,1.0,Married,19726.0,4972,2,Y,Yes,13,4,1,80,2,18,3,2,19,11,10,7
56,No,Travel_Rarely,892,Research & Development,13,4,Medical,1,1389,1,Male,68,3,1,Research Scientist,2.0,Single,19587.0,13951,0,Y,No,16,3,3,80,2,0,2,2,28,1,7,12
46,Yes,Travel_Rarely,839,Research & Development,19,5,Medical,1,1390,2,Male,73,1,4,Manufacturing Director,,Single,11210.0,6843,0,Y,No,15,3,4,80,2,28,5,3,16,12,12,15
46,No,Travel_Rarely,158,Sales,7,1,Life Sciences,1,1391,4,Female,65,1,2,Laboratory Technician,4.0,Single,11524.0,13355,4,Y,No,12,3,2,80,1,5,5,2,18,13,11,2
33,No,Travel_Rarely,281,Sales,9,5,Life Sciences,1,1392,4,Female,48,1,1,Human Resources,1.0,Divorced,10086.0,22472,5,Y,No,24,3,4,80,3,0,1,1,25,5,13,0
27,No,Travel_Rarely,333,Research & Development,19,2,Life Sciences,1,1393,4,Male,74,4,2,Research Scientist,1.0,Married,18984.0,13398,2,Y,No,20,3,4,80,0,24,0,3,14,15,12,2
47,No,Travel_Rarely,444,Sales,13,3,Medical,1,1394,1,Male,50,2,1,Sales Representative,1.0,Married,,2096,2,Y,Yes,24,3,4,80,1,26,5,3,24,9,2,15
42,No,Travel_Rarely,578,Human Resources,22,4,Marketing,1,1395,4,Male,52,2,1,Laboratory Technician,1.0,Single,5449.0,19595,2,Y,Yes,14,3,1,80,3,21,0,3,14,10,9,0
56,Yes,Travel_Rarely,677,Research & Development,8,5,Technical Degree,1,1396,3,Male,56,4,2,Research Director,1.0,Married,2792.0,25361,0,Y,Yes,21,4,4,80,1,16,1,1,19,0,7,17
37,No,Travel_Rarely,556,Research & Development,22,5,Medical,1,1397,2,Female,48,3,2,Manufacturing Director,3.0,Married,14122.0,14788,4,Y,No,14,3,3,80,1,28,5,1,29,14,1,13
22,No,Travel_Rarely,1357,Sales,18,3,Marketing,1,1398,4,Male,70,2,1,Manufacturing Director,1.0,Married,6394.0,16447,0,Y,Yes,17,3,1,80,3,2,6,2,20,15,7,6
18,No,Travel_Rarely,390,Research & Development,29,4,Other,1,1399,4,Female,55,3,4,Human Resources,1.0,Single,5126.0,3611,9,Y,No,17,3,1,80,2,16,5,3,34,9,11,2
47,No,Travel_Rarely,1338,Research & Development,23,5,Life Sciences,1,1400,3,Male,57,1,2,Laboratory Technician,3.0,Married,7991.0,23324,9,Y,No,19,3,1,80,0,1,2,1,5,9,7,15
20,No,Travel_Frequently,359,Human Resources,2,5,Life Sciences,1,1401,4,Female,93,1,3,Sales Representative,4.0,Married,3592.0,12181,2,Y,No,20,3,4,80,2,31,3,4,36,2,14,5
31,No,Travel_Frequently,631,Research & Development,18,2,Medical,1,1402,1,Male,97,3,3,Sales Executive,2.0,Single,10930.0,22057,5,Y,Yes,22,3,2,80,1,21,6,2,10,10,13,17
47,No,Travel_Frequently,788,Research & Development,18,2,Life Sciences,1,1403,1,Female,80,1,1,Sales Representative,3.0,Divorced,14416.0,15269,5,Y,No,12,3,4,80,3,38,0,1,22,10,2,12
21,No,Travel_Rarely,1030,Research & Development,11,1,Medical,1,1404,1,Female,77,4,5,Research Scientist,2.0,Single,16325.0,20857,2,Y,Yes,16,3,4,80,1,32,2,1,38,15,3,1
35,No,Travel_Rarely,330,Human Resources,1,3,Medical,1,1405,4,Female,39,3,1,Manager,2.0,Married,14765.0,22742,8,Y,Yes,12,3,2,80,2,21,6,1,8,5,8,11
54,No,Travel_Rarely,1351,Research & Development,14,4,Other,1,1406,2,Female,68,3,1,Human Resources,3.0,Single,16357.0,21301,7,Y,No,19,3,4,80,2,3,5,2,17,8,12,3
42,No,Travel_Rarely,697,Research & Development,16,5,Technical Degree,1,1407,2,Male,48,3,4,Manager,1.0,Single,3439.0,19326,2,Y,No,12,3,3,80,2,37,1,1,35,0,14,8
18,No,Travel_Rarely,536,Sales,11,5,Medical,1,1408,4,Female,93,2,4,Laboratory Technician,2.0,Divorced,8069.0,7130,4,Y,Yes,16,3,2,80,0,12,4,1,39,5,8,4
32,Yes,Travel_Rarely,983,Research & Development,1,1,Life Sciences,1,1409,2,Male,48,3,5,Sales Executive,1.0,Divorced,3945.0,18683,4,Y,No,18,3,3,80,2,22,2,4,35,17,9,9
26,Yes,Non-Travel,1122,Research & Development,7,5,Other,1,1410,2,Male,91,3,5,Manufacturing Director,4.0,Married,12873.0,2614,4,Y,Yes,16,3,3,80,0,12,2,4,27,12,12,5
32,Yes,Travel_Rarely,503,Research & Development,29,3,Medical,1,1411,4,Male,42,3,5,Manufacturing Director,3.0,Divorced,10316.0,22054,2,Y,No,22,3,1,80,0,19,4,4,18,1,8,0
41,No,Travel_Frequently,723,Research & Development,16,1,Life Sciences,1,1412,1,Female,54,2,5,Research Director,2.0,Divorced,7718.0,23591,4,Y,No,13,3,1,80,2,32,5,1,29,18,15,4
21,No,Travel_Rarely,189,Sales,14,3,Life Sciences,1,1413,4,Female,71,1,5,Sales Representative,1.0,Married,10084.0,17799,4,Y,No,15,3,2,80,3,33,2,4,37,1,9,5
29,Yes,Travel_Rarely,685,Sales,15,1,Medical,1,1414,1,Female,68,2,1,Sales Representative,2.0,Divorced,7625.0,8352,3,Y,No,14,3,4,80,1,37,0,3,14,3,5,10
54,Yes,Travel_Rarely,410,Sales,14,5,Technical Degree,1,1415,1,Female,59,4,1,Sales Representative,4.0,Married,3428.0,25285,3,Y,No,11,3,3,80,1,28,5,4,11,3,0,14
54,No,Travel_Rarely,1007,Sales,28,1,Other,1,1416,2,Male,34,3,3,Research Scientist,4.0,Married,2408.0,4228,1,Y,No,15,3,4,80,0,31,0,4,1,9,7,1
60,No,Travel_Frequently,444,Research & Development,21,2,Marketing,1,1417,2,Female,47,4,3,Human Resources,2.0,Married,10777.0,17548,8,Y,Yes,20,3,3,80,0,10,0,1,8,16,12,14
23,No,Travel_Rarely,537,Sales,11,4,Marketing,1,1418,1,Female,50,2,2,Manager,3.0,Single,19477.0,6932,6,Y,No,22,3,1,80,0,17,2,3,34,15,8,6
56,No,Travel_Rarely,278,Sales,16,5,Life Sciences,1,1419,1,Male,79,1,1,Research Scientist,4.0,Divorced,15254.0,20953,0,Y,No,15,3,1,80,1,20,5,4,0,7,14,16
41,No,Travel_Frequently,240,Research & Development,19,4,Medical,1,1420,2,Male,35,1,5,Sales Executive,1.0,Single,13987.0,24295,4,Y,No,17,3,1,80,0,11,2,1,30,5,7,11
28,Yes,Travel_Rarely,295,Research & Development,17,5,Other,1,1421,3,Female,79,3,2,Sales Executive,4.0,Divorced,15445.0,23023,1,Y,No,22,3,2,80,3,38,2,3,27,1,14,11
30,No,Non-Travel,1311,Research & Development,27,4,Life Sciences,1,1422,1,Female,95,1,4,Sales Executive,1.0,Single,2544.0,26271,9,Y,No,17,4,3,80,3,19,5,4,36,14,12,4
51,No,Travel_Rarely,1343,Research & Development,26,2,Medical,1,1423,1,Female,30,2,1,Manufacturing Director,2.0,Married,9290.0,2879,5,Y,Yes,12,3,4,80,0,6,5,1,6,10,0,6
42,No,Travel_Rarely,1289,Research & Development,6,4,Medical,1,1424,1,Female,86,2,3,Manufacturing Director,1.0,Single,16374.0,10237,6,Y,No,24,3,3,80,1,26,5,3,15,15,11,1
24,No,Travel_Rarely,1286,Sales,11,1,Life Sciences,1,1425,2,Female,59,1,1,Human Resources,2.0,Divorced,14459.0,26186,1,Y,No,14,4,4,80,2,6,6,4,13,3,5,12
